id,created_at,text,tweetlink
8.60537E+17,5/5/17 12:49,1 of 2 Due to heavy rain which is causing flooding into PSNY the main  entrance at 32nd and 7th is c... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/860536937471516672
8.60507E+17,5/5/17 10:50,"NEC train #3831, the 10:26am from Metuchen is up to 25 min. late due to congestion from late trains ahead.",https://twitter.com/NJTRANSIT_NEC/status/860506931374501888
8.60507E+17,5/5/17 10:48,NEC train #3829 the 10:11am from Edison is up to 40 min. late due to congestion from late trains ahead.,https://twitter.com/NJTRANSIT_NEC/status/860506521544912896
8.60502E+17,5/5/17 10:29,Train service is now operating on or close to schedule in/out of Penn Station New York with residual... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/860501666260504576
8.60473E+17,5/5/17 8:34,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/860472745498484736
8.60445E+17,5/5/17 6:45,"NEC train #3812, the 6:33am from SEC up to 10 min. late, due to following late trains ahead.",https://twitter.com/NJTRANSIT_NEC/status/860445370937221120
8.60422E+17,5/5/17 5:11,"NEC train #3808, the 4:58am from Metropark is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_NEC/status/860421749804027904
8.60284E+17,5/4/17 20:04,Train service in/out of Penn Station New York is now on or close to schedule with residual delays to... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/860284121305755648
8.60254E+17,5/4/17 18:03,"NEC train #3171, the 5:45pm from PSNY, is up to 15 min. late due to congestion ahead.",https://twitter.com/NJTRANSIT_NEC/status/860253700874534916
8.60238E+17,5/4/17 17:02,"NEC train #3858, the 4:46pm from Secaucus, is up to 15 min. late due to an earlier operational issue.",https://twitter.com/NJTRANSIT_NEC/status/860238251742953476
8.60209E+17,5/4/17 15:08,"Metuchen Station: Outbound Platform Stairs Closed due to Construction - Sunday, May 7 to Saturday, May 13, 2017 https://t.co/HnmchBWFR0",https://twitter.com/NJTRANSIT_NEC/status/860209475306868740
8.60202E+17,5/4/17 14:36,The escalator in New York Penn Station serving tracks 9/10 is back in service. We apologize for any inconveniences.,https://twitter.com/NJTRANSIT_NEC/status/860201603244204032
8.60186E+17,5/4/17 13:36,NEC and NJCL service is operating on/close to schedule with residual delays to trains already enrout... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/860186381443903490
8.60173E+17,5/4/17 12:44,"Health Expo: NJ TRANSIT Offers Bus Service to MetLife Stadium - Saturday, May 6 and Sunday, May 7, 2017 https://t.co/CvC2xCzUNx",https://twitter.com/NJTRANSIT_NEC/status/860173394251317257
8.60171E+17,5/4/17 12:36,5 of 5 NJ TRANSIT bus #62 will cross honor rail tickets/passes to Newark Airport.,https://twitter.com/NJTRANSIT_NEC/status/860171355333038084
8.60171E+17,5/4/17 12:36,NEC and NJCL service is subject to up to 30 minute delays in both directions between Rahway and Newa... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/860171305387274243
8.60171E+17,5/4/17 12:36,"4 0f 5 NEC and NJCL customers traveling w/b from North Elizabeth, Elizabeth, Linden and Rah stations... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/860171185371402241
8.60171E+17,5/4/17 12:33,3 of 5 need to travel to Metro Park or Woodbridge respectively and take an eastbound train back to their final destination.,https://twitter.com/NJTRANSIT_NEC/status/860170625633177601
8.60171E+17,5/4/17 12:33,"2 of 5 NEC and NJCL customers traveling westbound to North Elizabeth, Elizabeth, Linden and Rahway stations",https://twitter.com/NJTRANSIT_NEC/status/860170538836209665
8.6017E+17,5/4/17 12:32,1 of 5 NEC westbound trains will operate express service from EWR to Metropark. NJCL westbound train... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/860170386780147712
8.60157E+17,5/4/17 11:41,NEC &amp; NJCL trains is subject to up 30 minute delays in both directions between Rahway and Newark Air... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/860157330603880450
8.60135E+17,5/4/17 10:12,Update: Train service is now operating on or close to schedule in/out of Penn Station New York with ... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/860135016768188416
8.60115E+17,5/4/17 8:51,NEC train #3825 the 8:31am from NPS is up to 15 min. late due to an earlier medical emergency.,https://twitter.com/NJTRANSIT_NEC/status/860114763640164353
8.60113E+17,5/4/17 8:45,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/860113116671160320
8.59914E+17,5/3/17 19:34,Train service in/out of PSNY is now on or close to schedule with residual delays to trains en-route.,https://twitter.com/NJTRANSIT_NEC/status/859913978079846400
8.59896E+17,5/3/17 18:23,Train svc in/out of PSNY is subject to 20 min delays due to congestion caused by a speed restriction... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/859896272475607040
8.59895E+17,5/3/17 18:19,"NEC train #3957, the 6:01pm from PSNY, is up to 15 min. late due to an earlier signal problem.",https://twitter.com/NJTRANSIT_NEC/status/859895151266865153
8.59894E+17,5/3/17 18:15,"UPDATE: NEC train #3729, the 5:54pm from PSNY is now up to 15 min late , due to an earlier signal problem.",https://twitter.com/NJTRANSIT_NEC/status/859894184978808832
8.59893E+17,5/3/17 18:11,"NEC train #3171, the 5:45pm from PSNY, is up to 20 min. late due to an earlier signal problem.",https://twitter.com/NJTRANSIT_NEC/status/859893184142430208
8.5989E+17,5/3/17 17:58,"NEC train #3729, the 5:54pm from PSNY is being delayed, due to a signal problem. An update will follow",https://twitter.com/NJTRANSIT_NEC/status/859890034664763392
8.5989E+17,5/3/17 17:57,"NEC train #3171, the 5:45pm from PSNY is being delayed, due to a signal problem. An update will follow",https://twitter.com/NJTRANSIT_NEC/status/859889552999288834
8.59888E+17,5/3/17 17:50,"UPDATE: NEC train #3869, the 5:30pm from PSNY is up to 15 min. late, due to a signal problem.",https://twitter.com/NJTRANSIT_NEC/status/859887837319180289
8.59885E+17,5/3/17 17:38,"NEC train #3869, the 5:30pm from PSNY is being delayed, due to a signal problem. An update will follow",https://twitter.com/NJTRANSIT_NEC/status/859885003576152064
8.59883E+17,5/3/17 17:30,"UPDATE: Train #3951, the 5:13pm from PSNY is up to 10 min. late due to a signal problem.",https://twitter.com/NJTRANSIT_NEC/status/859882878469124096
8.5988E+17,5/3/17 17:20,"Train #3951, the 5:13pm from PSNY is delayed due to a signal problem. An update will follow.",https://twitter.com/NJTRANSIT_NEC/status/859880319020937222
8.59861E+17,5/3/17 16:05,"NEC #3860, the 4:03pm from Trenton, is CANCELLED due to a mech. prob. Cust to #3896, the 4:12pm from... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/859861427200438272
8.59823E+17,5/3/17 13:31,"NEC train #3846, the 1:20pm from New Brunswick, is up to 10 min. late due to an earlier late train ahead.",https://twitter.com/NJTRANSIT_NEC/status/859822794300936192
8.59785E+17,5/3/17 10:59,New York Penn Station: Track 9 &amp;10 East End Concourse Escalator Temporarily Closed for Repairs - Wed... https://t.co/v1pjWTQjvG,https://twitter.com/NJTRANSIT_NEC/status/859784610858840065
8.59781E+17,5/3/17 10:44,FINAL UPDATE- Train service is now operating on or close to schedule in/out of Penn Station New York... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/859780650945171456
8.59754E+17,5/3/17 9:00,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/859754462897995777
8.59547E+17,5/2/17 19:15,"NEC train #3868, the 7:04pm from Newark Airport, is up to 10 min. late due to following a late train ahead.",https://twitter.com/NJTRANSIT_NEC/status/859546879532699648
8.59535E+17,5/2/17 18:29,"NEC train #3729, the 6:30pm from Metropark, is up to 10 min. late due to an earlier late train ahead.",https://twitter.com/NJTRANSIT_NEC/status/859535257439264768
8.59521E+17,5/2/17 17:32,"NEC train #3947, the 5:25pm from Princeton Jct. is up to 10 min. late, due to following an earlier late train ahead.",https://twitter.com/NJTRANSIT_NEC/status/859520896217870336
8.59519E+17,5/2/17 17:25,"NEC train #3860, the 5:22pm from SEC is up to 15 min. late, due to following a late rain ahead.",https://twitter.com/NJTRANSIT_NEC/status/859519216164229120
8.5945E+17,5/2/17 12:51,"NEC train, #3841 the 12:10pm from Secaucus, is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_NEC/status/859450263865831424
8.5943E+17,5/2/17 11:31,NJ TRANSIT trains are now operating on or close to schedule in and out of NYPS with residual delays due to ongoing Amtrak track work.,https://twitter.com/NJTRANSIT_NEC/status/859430033026371584
8.59386E+17,5/2/17 8:37,NEC train #3823 the 8:27am from Rahway is up to 15 min. late due to late trains ahead.,https://twitter.com/NJTRANSIT_NEC/status/859386469135392768
8.59385E+17,5/2/17 8:32,"NEC train #3711, the 8:07am from Linden is up to 25 min. late due to earlier police activity.",https://twitter.com/NJTRANSIT_NEC/status/859385140975415296
8.59384E+17,5/2/17 8:26,"NEC, NJCL and Midtown Direct trains are subject to up to 30 minute delays in and out of Penn Station... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/859383684926976000
8.59382E+17,5/2/17 8:20,"NEC train #3711, the 8:07am from Linden is delayed at Elizabeth due to police activity.  An update to follow.",https://twitter.com/NJTRANSIT_NEC/status/859381973873283074
8.59357E+17,5/2/17 6:40,NEC train #3815 the 6:28am from NPS is up to 15 min. late due to an earlier mechanical problem.,https://twitter.com/NJTRANSIT_NEC/status/859356825791209473
8.59184E+17,5/1/17 19:15,"NEC train #3959, the 7:01pm from Jersey Ave. is up to 15 min. late, due to congestion from late trains ahead.",https://twitter.com/NJTRANSIT_NEC/status/859184416983322625
8.59181E+17,5/1/17 19:01,"NEC train #3957, the 6:51pm from Princeton Jct. is up to 15 min. late, due to congestion from late trains ahead.",https://twitter.com/NJTRANSIT_NEC/status/859181110554767361
8.59178E+17,5/1/17 18:49,"NEC train #3729, the 6:40pm from Edison is up to 10 min. late, due to following late trains ahead.",https://twitter.com/NJTRANSIT_NEC/status/859178014348902401
8.59172E+17,5/1/17 18:25,"NEC train #3171, the 6:21pm from Metropark, is up to 10 min. late due to following a late train ahead.",https://twitter.com/NJTRANSIT_NEC/status/859171940807970819
8.59163E+17,5/1/17 17:49,"NEC train #3869, the 5:30pm from PSNY, is up to 15 min. late due to an earlier mechanical problem.",https://twitter.com/NJTRANSIT_NEC/status/859162841550663681
8.59135E+17,5/1/17 16:00,"NEC train #3937, the 3:59pm from Princeton Jct., is up to 10 min. late due to an earlier switch problem.",https://twitter.com/NJTRANSIT_NEC/status/859135403428909063
8.59123E+17,5/1/17 15:11,"NEC train #3849, the 3:00pm from Edison, is up to 10 min. late due to an earlier late train.",https://twitter.com/NJTRANSIT_NEC/status/859123226970120193
8.59063E+17,5/1/17 11:11,"NEC train #3835 the 11:02am from North Elizabeth is up to 10 min. late, due to operational issues.",https://twitter.com/NJTRANSIT_NEC/status/859062612411240448
8.5906E+17,5/1/17 10:59,"NJ TRANSIT: Updated Mobile App Offers More Ticket Options and Improved Navigation - Monday, May 1, 2017 https://t.co/gFPlE8rq02",https://twitter.com/NJTRANSIT_NEC/status/859059759395241984
8.59013E+17,5/1/17 7:53,NEC train #3817 the 7:16am from Princeton Junction is up to 15 min. late due to track maintenance.,https://twitter.com/NJTRANSIT_NEC/status/859012881148456960
8.58787E+17,4/30/17 16:55,NEC train #7846 the 4:33pm from  Secaucus is subject to up to 35 min. late due to an earlier switch problem ahead.,https://twitter.com/NJTRANSIT_NEC/status/858786874873319425
8.58786E+17,4/30/17 16:53,Update: NEC train #7857 the 4:32pm from Newark Penn is up to 25 min. late due to an earlier switch problem ahead.,https://twitter.com/NJTRANSIT_NEC/status/858786311116926977
8.58786E+17,4/30/17 16:51,NEC train #7857 the 4:32pm from Newark Penn is delayed due to a switch problem ahead. An update to follow.,https://twitter.com/NJTRANSIT_NEC/status/858785819338960897
8.5843E+17,4/29/17 17:15,"Beginning the 29th of Saturday through Sunday the 30th, NJ TRANSIT rail tickets and passes will be c... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/858429536727437312
8.58346E+17,4/29/17 11:44,Update: Princeton Shuttle (Dinky) service has resumed and is operating on or close to schedule.,https://twitter.com/NJTRANSIT_NEC/status/858346329986170880
8.58345E+17,4/29/17 11:39,Update: Princeton Shuttle (Dinky) service has resumed normal operation.,https://twitter.com/NJTRANSIT_NEC/status/858344924806303744
8.58321E+17,4/29/17 10:04,The Princeton Shuttle  (Dinky) is temporarily suspended due to a mechanical problem.,https://twitter.com/NJTRANSIT_NEC/status/858321096327692288
8.5813E+17,4/28/17 21:24,"NEC, NJCL, RVL and MidTown Direct line trains are now operating on or close to schedule with residual delays to trains already enroute.",https://twitter.com/NJTRANSIT_NEC/status/858129803769262080
8.581E+17,4/28/17 19:26,"UPDATE-NEC, NJCL, RVL and MTD line trains are now subject to up to 30 minute delays due to congestio... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/858100042862931968
8.58088E+17,4/28/17 18:38,"NEC, NJCL, RVL and MidTown Direct line trains are subject to up to 20 minute delays due to congestio... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/858088091785060353
8.58078E+17,4/28/17 18:00,"M&amp;E train #3953, the 5:26pm from PSNY is up to 30 min. late, due to congestion from late trains ahead.",https://twitter.com/NJTRANSIT_NEC/status/858078375403036672
8.58072E+17,4/28/17 17:34,"NEC train #3896, the 5:24pm from SEC is up to 15 min. late, due to following late trains ahead.",https://twitter.com/NJTRANSIT_NEC/status/858071874387009536
8.58071E+17,4/28/17 17:32,"NEC train #3860, the 5:22pm from SEC is up to 15 min. late, due to following a late train ahead.",https://twitter.com/NJTRANSIT_NEC/status/858071451190132737
8.5806E+17,4/28/17 16:48,"NEC train #3867, the 5:17pm from PSNY, is CANCELLED, due to operational issues. Customers may use train #3869, the 5:30pm from NY.",https://twitter.com/NJTRANSIT_NEC/status/858060493164085248
8.58059E+17,4/28/17 16:43,"NEC train #3855, the 5:01pm from Princeton Jct. is up to 10 min. late, due to following a late train ahead.",https://twitter.com/NJTRANSIT_NEC/status/858059204535480320
8.58048E+17,4/28/17 16:00,"NJCL train #3154, the 3:45pm from NPS, is up to 15 min. late, due to following a late train ahead.",https://twitter.com/NJTRANSIT_NEC/status/858048239664328705
8.58044E+17,4/28/17 15:43,"UPDATE-NEC train #3849, the 3:22pm from Princeton Jct. is up to 35 min. late, due to an earlier switch problem near New Brunswick.",https://twitter.com/NJTRANSIT_NEC/status/858044100490272768
8.58041E+17,4/28/17 15:29,"NEC train #3849, the 3:22pm from Princeton Jct. is being delayed near New Brunswick, due to a switch problem. An update will follow",https://twitter.com/NJTRANSIT_NEC/status/858040608669261824
8.5804E+17,4/28/17 15:25,"UPDATE-NEC train #3853, the 3:07pm from PSNY, is up to 10 min. due to an earlier mechanical problem.",https://twitter.com/NJTRANSIT_NEC/status/858039522336157696
8.58038E+17,4/28/17 15:19,"NEC train #3853, the 3:07pm from PSNY, is being delayed in NY, due to a mechanical problem. An update will follow.",https://twitter.com/NJTRANSIT_NEC/status/858038026689286144
8.58024E+17,4/28/17 14:22,"NEC train #3845, the 2:01pm from New Brunswick is up to 20 min. late, due to an earlier switch problem.",https://twitter.com/NJTRANSIT_NEC/status/858023578104627200
8.5801E+17,4/28/17 13:29,"NEC train #3842, the 1:09pm from Secaucus is up to 20 min. late due to earlier switch problem.",https://twitter.com/NJTRANSIT_NEC/status/858010419998359553
8.57898E+17,4/28/17 6:02,Final Update: Princeton Shuttle (Dinky) service has resumed normal operation.,https://twitter.com/NJTRANSIT_NEC/status/857897741363662849
8.5789E+17,4/28/17 5:32,Princeton Shuttle (Dinky) service is suspended due to a mechanical problem.,https://twitter.com/NJTRANSIT_NEC/status/857890339633455105
8.57724E+17,4/27/17 18:33,"NEC train #3873, the 6:14pm from PSNY, is CANCELLED due to a mechanical problem. Customers to train ... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/857724330293297152
8.57719E+17,4/27/17 18:12,"NEC train #3867, the 5:58pm from Metropark, is up to 15 min. late due to earlier police activity near Elizabeth.",https://twitter.com/NJTRANSIT_NEC/status/857719084636672000
8.57719E+17,4/27/17 18:11,"NEC train #3953, the 6:18pm from Princeton Jct., is up to 15 min. late due to earlier police activity near Elizabeth.",https://twitter.com/NJTRANSIT_NEC/status/857718758735040513
8.57717E+17,4/27/17 18:03,"NEC train #3725, the 5:49pm from MetroPark, is up to 20 min. late due to earlier police activity in Elizabeth.",https://twitter.com/NJTRANSIT_NEC/status/857716918576447488
8.57716E+17,4/27/17 18:01,"NEC train #3951, the 5:34pm from NPS, is up to 15 min. late due to earlier police activity at Elizabeth station.",https://twitter.com/NJTRANSIT_NEC/status/857716239245955073
8.57715E+17,4/27/17 17:57,"NEC train #3864, the 5:41pm from Elizabeth, is up to 15 late due to earlier police activity.",https://twitter.com/NJTRANSIT_NEC/status/857715334610128896
8.57648E+17,4/27/17 13:31,"NEC train #3841 the 1:14pm from Princeton Junction is up to 15 min. late, due to track maintenance.",https://twitter.com/NJTRANSIT_NEC/status/857648402917715970
8.57632E+17,4/27/17 12:26,"NEC train #3837, the 12:17pm from Princeton Junction is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_NEC/status/857631956363878402
8.57563E+17,4/27/17 7:53,NEC train #3712 the 7:39am from Jersey Ave is up to 10 min. late due to an earlier mechanical problem.,https://twitter.com/NJTRANSIT_NEC/status/857563317921091584
8.57396E+17,4/26/17 20:46,"Update: NEC train #3881, the 8:29pm from Metropark, is now up to 15 min. late due to an earlier medical emergency ahead.",https://twitter.com/NJTRANSIT_NEC/status/857395506745573376
8.57395E+17,4/26/17 20:44,"Update: NEC train #3965, the 8:29pm from New Brunswick, is now operating up to 25 min. late due to an earlier medical emergency.",https://twitter.com/NJTRANSIT_NEC/status/857395081703239680
8.57394E+17,4/26/17 20:38,"NEC train #3881, the 8:29pm from Metropark, is delayed due to a medical emergency on train #3965 ahead. An update will follow.",https://twitter.com/NJTRANSIT_NEC/status/857393546420248577
8.57393E+17,4/26/17 20:36,"NEC train #3965, the 8:29pm from New Brunswick, is delayed at Metropark due to a medical emergency. An update will follow",https://twitter.com/NJTRANSIT_NEC/status/857392939168911360
8.5738E+17,4/26/17 19:46,"UPDATE-NEC train #3177, the 7:22pm from PSNY is up to 20 min. late due, to an earlier mechanical problem.",https://twitter.com/NJTRANSIT_NEC/status/857380332500385792
8.57378E+17,4/26/17 19:36,"NEC train #3177, the 7:22pm from PSNY is being delayed in NY, due to a mechanical problem. An update will follow.",https://twitter.com/NJTRANSIT_NEC/status/857377965277138948
8.57363E+17,4/26/17 18:37,"NEC train #3957, the 6:51pm from Princeton Jct., is up to 10 min. late due to earlier congestion ahead.",https://twitter.com/NJTRANSIT_NEC/status/857362930475708416
8.57315E+17,4/26/17 15:25,"NEC train #3937,the 3:16pm from NPS is up to 10 min. late, due to an operational issue.",https://twitter.com/NJTRANSIT_NEC/status/857314690795421696
8.57294E+17,4/26/17 14:02,"New Rail Schedule Effective Sunday, May 7, 2017 https://t.co/NpikptQR8w",https://twitter.com/NJTRANSIT_NEC/status/857293843875627009
8.57236E+17,4/26/17 10:14,"Update: NEC, NJCL, RVL and MidTown Direct trains are now operating on or close to schedule with residual delays to trains already enroute.",https://twitter.com/NJTRANSIT_NEC/status/857236367570604032
8.57214E+17,4/26/17 8:46,"NEC, NJCL, RVL &amp; Midtown Direct trains are subject to up to 20 min. delays in/out of Penn Station Ne... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/857214388578725888
8.57161E+17,4/26/17 5:16,The Princeton Shuttle (Dinky) remains suspended due to a mechanical problem. Substitute bus service is being provided.,https://twitter.com/NJTRANSIT_NEC/status/857161367186485251
8.57049E+17,4/25/17 21:50,As of 10pm PATH is no longer crossing NJT rail tix/passes. NJT Bus and Private Carriers will continue accepting tix/passes until midnight.,https://twitter.com/NJTRANSIT_NEC/status/857049095084572672
8.57049E+17,4/25/17 21:48,"NEC, NJCL, RVL and MidTown Direct trains are now operating on or close to schedule in/out of PSNY, with residual delays to trains enroute.",https://twitter.com/NJTRANSIT_NEC/status/857048722563268608
8.57039E+17,4/25/17 21:11,"NEC, NJCL, RVL and MidTown Direct trains are subject to up to 15 minute delays due to Amtrak overhea... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/857039379088453632
8.57034E+17,4/25/17 20:49,"NEC, NJCL, RVL and MidTown Direct trains are subject to up to 30 minute delays due to Amtrak overhea... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/857033746637312005
8.57016E+17,4/25/17 19:37,"NEC train #3171, the 5:45pm from PSNY is CANCELLED, due to Amtrak overhead wire problems in NY. Cust... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/857015721301291008
8.57014E+17,4/25/17 19:30,"NEC train #3961, the 6:39pm from PSNY is CANCELLED, due to Amtrak overhead wire problems in NY. Cust... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/857014098210549760
8.57006E+17,4/25/17 18:58,"NEC train #3873, the 6:14pm from NYPS, is CANCELLED, due to Amtrak overhead wire problems between th... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/857005919145799680
8.57005E+17,4/25/17 18:56,"NEC train #3731, the 6:37pm from NYPS, is CANCELLED, due to Amtrak overhead wire problems between th... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/857005364004491266
8.57005E+17,4/25/17 18:55,"NEC train #3959, the 6:12pm from NYPS is CANCELLED, due to Amtrak overhead wire problems between the... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/857005182370144256
8.57005E+17,4/25/17 18:54,"NEC train #3955, the 5:43pm from NYPS, is CANCELLED, due to Amtrak overhead wire problems between th... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/857004806598209536
8.57005E+17,4/25/17 18:53,"NEC train #3729, the 5:54pm from PSNY, is CANCELLED due to Amtrak overhead wire problems at SSY.",https://twitter.com/NJTRANSIT_NEC/status/857004717779636224
8.56992E+17,4/25/17 18:02,"NEC, NJCL, RVL and MidTwn Direct trains are subject to 60 minute delays, &amp; are expected to escalate,... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/856991838401703936
8.56991E+17,4/25/17 17:57,"NEC, NJCL, RVL and MidTwn Direct trains are subject to 45 minute delays, &amp; are expected to escalate,... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/856990672154447872
8.56985E+17,4/25/17 17:33,"NJT rail tickets and passes will be cross honored on NJT bus, Private Carriers and with PATH at NPS and NY-33rd Street and Hoboken.",https://twitter.com/NJTRANSIT_NEC/status/856984515855732736
8.56978E+17,4/25/17 17:08,Rail tickets/passes will be cross-honored on NJT and private carrier buses.,https://twitter.com/NJTRANSIT_NEC/status/856978324110942210
8.56978E+17,4/25/17 17:05,"NEC, NJCL, RVL &amp; MidTown trains are subject to up to 40 min delays, and are expected to escalate, du... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/856977508700487683
8.56965E+17,4/25/17 16:15,"NEC, NJCL, RVL and MidTown Direct trains are subject to up to 20 minute delays due to Amtrak overhea... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/856964839092224000
8.56938E+17,4/25/17 14:28,"Monster Energy AMA Supercross: NJ TRANSIT Offers Bus Service to MetLife Stadium - Saturday, April 29, 2017 https://t.co/gxejwXDVMq",https://twitter.com/NJTRANSIT_NEC/status/856937956019511296
8.5693E+17,4/25/17 13:55,"NEC train #3843, the 1:53pm from Princeton Jct., is up to 15 min. late due to a late train ahead.",https://twitter.com/NJTRANSIT_NEC/status/856929704783355904
8.56922E+17,4/25/17 13:25,Update:NEC train #3839 the 1:03pm from Hamilton is up to 25 min. late due to an earlier medical emergency.,https://twitter.com/NJTRANSIT_NEC/status/856922007736377344
8.5692E+17,4/25/17 13:16,"NEC train #3839, the 12:56pm from Princeton Junction is delayed at the station due to a medical emergency. An update will follow.",https://twitter.com/NJTRANSIT_NEC/status/856919914279563267
8.56915E+17,4/25/17 12:57,As of 12:50pm: PATH is no longer crossing NJT rail tix/passes. NJT Bus and Private carriers will con... https://t.co/eZoqbG2Z7W,https://twitter.com/NJTRANSIT_NEC/status/856915000937648130
8.5689E+17,4/25/17 11:17,"Due to ongoing Amtrak track maintenance work and track inspections leading to speed restrictions, ef... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/856889858660462592
8.56879E+17,4/25/17 10:32,"NJT rail tickets and passes will continue to be cross honored on NJT bus, Private Carriers and with ... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/856878568780988417
8.56878E+17,4/25/17 10:31,"NEC, NJCL, RVL and MidTown Direct trains are now operating on or close to schedule in/out of PSNY, w... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/856878393723428864
8.56871E+17,4/25/17 10:03,"NJT rail tickets and passes will be cross honored on NJT bus, Private Carriers and with PATH at NPS and NY-33rd Street and Hoboken. 3/3",https://twitter.com/NJTRANSIT_NEC/status/856871378737389570
8.56871E+17,4/25/17 10:03,"Beginning with train 6628 (10:25am arrival into NY), Midtown Direct trains will operate into Penn Station New York. 2/3",https://twitter.com/NJTRANSIT_NEC/status/856871229227237376
8.56863E+17,4/25/17 9:31,NEC train #3829 the 9:19am from NYPS is CANCELLED. Customers may use train #3831 the 9:37am from NYPS.,https://twitter.com/NJTRANSIT_NEC/status/856863307160064000
8.56861E+17,4/25/17 9:23,"NJT rail tickets and passes will be cross honored on NJT bus, Private Carriers and with PATH at NPS and NY-33rd Street and Hoboken. 3 of 3",https://twitter.com/NJTRANSIT_NEC/status/856861181415481344
8.56861E+17,4/25/17 9:22,Midtown Direct trains will continue to be diverted into Hoboken. 2 of 3,https://twitter.com/NJTRANSIT_NEC/status/856860993326067717
8.56861E+17,4/25/17 9:21,"NEC, NJCL, and RVL trains continue to operate with 45 min delays in and out of NY, due heavy congest... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/856860806616682496
8.56857E+17,4/25/17 9:06,"NJT rail tickets and passes will be cross honored on NJT bus, Private Carriers and with PATH at NPS ... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/856856911265894400
8.56857E+17,4/25/17 9:05,Midtown Direct trains are being diverted into Hoboken.  (2 of 3),https://twitter.com/NJTRANSIT_NEC/status/856856639911198721
8.56856E+17,4/25/17 9:04,"NEC, NJCL, and RVL trains are subject to up to 45 min delays in/out of NY, due to single tracking ca... https://t.co/eZoqbG2Z7W",https://twitter.com/NJTRANSIT_NEC/status/856856413326508033
8.56852E+17,4/25/17 8:48,NEC train #3915 the 8:39am from NYPS is CANCELLED due to a medical emergency. Customers may use train #3917 the 9:01am from NYPS.,https://twitter.com/NJTRANSIT_NEC/status/856852417937387520
8.5684E+17,4/25/17 7:57,"NEC train #3817, the 7:46am from Princeton Junction is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_NEC/status/856839604648935424
