id,created_at,text,tweetlink,created_at_date,reason,train_line,blame
869707161642782721,2017-05-30 20:08:40,Train service in/out of Penn Station New York is now operating on or close schedule with residual delays to trains already en-route.,https://twitter.com/NJTRANSIT_RVL/status/869707161642782721,2017-05-30 20:08:40,,RVL,
869610601156423680,2017-05-30 13:44:58,"RVL train #5176, the 1:28pm from Cranford is  up to 20 min. late, due to track maintenance and a late train ahead.",https://twitter.com/NJTRANSIT_RVL/status/869610601156423680,2017-05-30 13:44:58,due to track maintenance and a late train ahead,RVL,NJT late train
869555488987516930,2017-05-30 10:05:58,Train service in/out of Penn Station New York is now operating on or close schedule with residual delays to trains already enroute.,https://twitter.com/NJTRANSIT_RVL/status/869555488987516930,2017-05-30 10:05:58,,RVL,
869535347184721921,2017-05-30 08:45:56,(1 of 2) Trains in/out of PSNY is subject to up to 30 minute delays due to congestion caused by,https://twitter.com/NJTRANSIT_RVL/status/869535347184721921,2017-05-30 08:45:56,due to congestion caused by,RVL,NJT late train
869524519790280704,2017-05-30 08:02:55,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/869524519790280704,2017-05-30 08:02:55,due to congestion caused by the sp,RVL,NJT late train
868558439299076098,2017-05-27 16:04:03,"RVL train #5527, the 3:47pm from Union is up to 15 min. late, due to late connection.",https://twitter.com/NJTRANSIT_RVL/status/868558439299076098,2017-05-27 16:04:03,due to late connection,RVL,NJT late train
868198863563313152,2017-05-26 16:15:14,"RVL train #5179, the 4:02pm from North Branch is up to 15 min. late due to a signal problem.",https://twitter.com/NJTRANSIT_RVL/status/868198863563313152,2017-05-26 16:15:14,due to a signal problem,RVL,NJT signal problem
868165509312897024,2017-05-26 14:02:41,"RVL train #5175, the 1:51pm from Bound Brook, is up to 15 min. late due to earlier congestion ahead.",https://twitter.com/NJTRANSIT_RVL/status/868165509312897024,2017-05-26 14:02:41,due to earlier congestion ahead,RVL,NJT late train
868145128019546113,2017-05-26 12:41:42,"RVL train #5123, the 12:29pm from Westfield is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/868145128019546113,2017-05-26 12:41:42,due to track maintenance,RVL,
867796499165478912,2017-05-25 13:36:22,RVL train #5176 the 1:24pm from Garwood Station is up to 15 min. late due to track maintenance.,https://twitter.com/NJTRANSIT_RVL/status/867796499165478912,2017-05-25 13:36:22,due to track maintenance,RVL,
867782004129116161,2017-05-25 12:38:47,"RVL train #5123, the 12:25pm from Cranford is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/867782004129116161,2017-05-25 12:38:47,due to track maintenance,RVL,
867774221493121025,2017-05-25 12:07:51,"RVL train #5132, the 11:59am from Secaucus is up to 10 min. late due to a late train ahead.",https://twitter.com/NJTRANSIT_RVL/status/867774221493121025,2017-05-25 12:07:51,due to a late train ahead,RVL,NJT late train
867759465629659136,2017-05-25 11:09:13,"RVL train #5170, the 10:57am from Secaucus is up to 10 min. late due to operational issues.",https://twitter.com/NJTRANSIT_RVL/status/867759465629659136,2017-05-25 11:09:13,due to operational issues,RVL,NJT operational issues
867734681604812800,2017-05-25 09:30:44,Train service in/out of Penn Station New York is now operating on or close schedule with residual delays to trains already enroute.,https://twitter.com/NJTRANSIT_RVL/status/867734681604812800,2017-05-25 09:30:44,,RVL,
867720114468249604,2017-05-25 08:32:51,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/867720114468249604,2017-05-25 08:32:51,due to congestion caused by the sp,RVL,NJT late train
867486226751868928,2017-05-24 17:03:28,Train service in/out of PSNY is subject to up to 30 min. delays due to congestion caused by the spee... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/867486226751868928,2017-05-24 17:03:28,due to congestion caused by the spee,RVL,Amtrak speed limit
867435739679793152,2017-05-24 13:42:51,"RVL train #5176, the 1:28pm from Cranford is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/867435739679793152,2017-05-24 13:42:51,due to track maintenance,RVL,
867406025019846656,2017-05-24 11:44:46,RVL train #5132 the 11:28am from Cranford is up to 15 min. late due to track maintenance.,https://twitter.com/NJTRANSIT_RVL/status/867406025019846656,2017-05-24 11:44:46,due to track maintenance,RVL,
867404781849116672,2017-05-24 11:39:50,RVL train #5121 the 11:27am from Westfield is up to 10 min. late due to track maintenance.,https://twitter.com/NJTRANSIT_RVL/status/867404781849116672,2017-05-24 11:39:50,due to track maintenance,RVL,
867108012221243392,2017-05-23 16:00:34,"Train Service in/out of PSNY is subject up to 15 min. delays, due to congestion caused by the speed ... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/867108012221243392,2017-05-23 16:00:34,due to congestion caused by the speed ,RVL,Amtrak speed limit
867073772792229889,2017-05-23 13:44:31,"RVL train #5175, the 1:29pm from Westfield, is up to 10 min. late due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/867073772792229889,2017-05-23 13:44:31,due to programmed track maintenance,RVL,
866994178756153345,2017-05-23 08:28:14,"(1 of 2) Train Service in/out of PSNY is subject up to 30 minute delays, earlier than usual, due to congestion",https://twitter.com/NJTRANSIT_RVL/status/866994178756153345,2017-05-23 08:28:14,due to congestion,RVL,NJT late train
866977596852113408,2017-05-23 07:22:21,"(2 of 2) As a result, more of NJT trains to/from PSNY will experience delays during morning peak.",https://twitter.com/NJTRANSIT_RVL/status/866977596852113408,2017-05-23 07:22:21,,RVL,
866807937288859649,2017-05-22 20:08:11,Train service in/out of PSNY is now operating on or close schedule with residual delays to trains already en-route.,https://twitter.com/NJTRANSIT_RVL/status/866807937288859649,2017-05-22 20:08:11,,RVL,
866654608738979844,2017-05-22 09:58:55,Train service in/out of Penn Station New York is now operating on or close schedule with residual delays to trains already enroute.,https://twitter.com/NJTRANSIT_RVL/status/866654608738979844,2017-05-22 09:58:55,,RVL,
866632870219198464,2017-05-22 08:32:32,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/866632870219198464,2017-05-22 08:32:32,due to congestion caused by the sp,RVL,NJT late train
865725514308349953,2017-05-19 20:27:01,Train service in/out of Penn Station New York is now operating on or close schedule with residual delays to trains already en-route.,https://twitter.com/NJTRANSIT_RVL/status/865725514308349953,2017-05-19 20:27:01,,RVL,
865562730819923968,2017-05-19 09:40:11,Train service in/out of Penn Station New York is now operating on or close schedule with residual delays to trains already enroute.,https://twitter.com/NJTRANSIT_RVL/status/865562730819923968,2017-05-19 09:40:11,,RVL,
865545463499341824,2017-05-19 08:31:34,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9sj4q,https://twitter.com/NJTRANSIT_RVL/status/865545463499341824,2017-05-19 08:31:34,due to congestion caused by the sp,RVL,NJT late train
865327338246074368,2017-05-18 18:04:49,RVL train #5733 the 5:45pm from Raritan is CANCELLED due to a mechanical problem. Customers to train #5737 the 6:21pm from Raritan.,https://twitter.com/NJTRANSIT_RVL/status/865327338246074368,2017-05-18 18:04:49,due to a mechanical problem,RVL,NJT mechanical problem
865320381653151745,2017-05-18 17:37:10,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/865320381653151745,2017-05-18 17:37:10,due to congestion caused by the sp,RVL,NJT late train
865255450551488512,2017-05-18 13:19:09,"RVL train #5175, the 1:08pm from NPS is up to 20 min. late due to a switch problem near Secaucus.",https://twitter.com/NJTRANSIT_RVL/status/865255450551488512,2017-05-18 13:19:09,due to a switch problem near Secaucus,RVL,NJT switch problem
865011989717942273,2017-05-17 21:11:44,RVL train #5451 the 8:57pm from Newark is up to 15 min. late due to police assistance.,https://twitter.com/NJTRANSIT_RVL/status/865011989717942273,2017-05-17 21:11:44,due to police assistance,RVL,Police/Fire activity
864953357059993600,2017-05-17 17:18:45,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/864953357059993600,2017-05-17 17:18:45,due to congestion caused by the sp,RVL,NJT late train
864942270994415616,2017-05-17 16:34:41,RVL train #5742 the 4:19pm from Union is up to 15 min. late due to an earlier switch problem.,https://twitter.com/NJTRANSIT_RVL/status/864942270994415616,2017-05-17 16:34:41,due to an earlier switch problem,RVL,NJT switch problem
864891360263929856,2017-05-17 13:12:23,"RVL train #5175, the 12:49pm from NYPS is up to 15 min late due to operational issues.",https://twitter.com/NJTRANSIT_RVL/status/864891360263929856,2017-05-17 13:12:23,due to operational issues,RVL,NJT operational issues
864880313574588416,2017-05-17 12:28:30,Trains in and out of PSNY are subject to up to 30 minute delays due to an Amtrak switch problem near... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/864880313574588416,2017-05-17 12:28:30,due to an Amtrak switch problem near,RVL,NJT switch problem
864876422673948672,2017-05-17 12:13:02,"RVL train #5123, the 11:58am from Secaucus is up to 20 min. delay due to a switch problem.",https://twitter.com/NJTRANSIT_RVL/status/864876422673948672,2017-05-17 12:13:02,due to a switch problem,RVL,NJT switch problem
864873432642703360,2017-05-17 12:01:09,"RVL train #5121, the 11:43am from Dunellen is up to 15 min. late due to a late connection.",https://twitter.com/NJTRANSIT_RVL/status/864873432642703360,2017-05-17 12:01:09,due to a late connection,RVL,NJT late train
864841895381520384,2017-05-17 09:55:50,"1 of 2 :RVL train #5121, the 10:44am from NYPS is CANCELLED out of NYPS today only  05/17/2017.",https://twitter.com/NJTRANSIT_RVL/status/864841895381520384,2017-05-17 09:55:50,,RVL,
864654481472057345,2017-05-16 21:31:07,Train service in/out of PSNY is still  subject to up to 30 minute delays due to congestion caused by... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/864654481472057345,2017-05-16 21:31:07,due to congestion caused by,RVL,NJT late train
864567626558832642,2017-05-16 15:45:59,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/864567626558832642,2017-05-16 15:45:59,due to congestion caused by the sp,RVL,NJT late train
864566571070574595,2017-05-16 15:41:48,Train service in/out of Penn Station New York is subject to up to 30 minute delays due to congestion... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/864566571070574595,2017-05-16 15:41:48,due to congestion,RVL,NJT late train
864551330391654404,2017-05-16 14:41:14,RVL train #5127 the 2:34pm from Fanwood is up to 10 min. late due to congestion caused by late trains ahead.,https://twitter.com/NJTRANSIT_RVL/status/864551330391654404,2017-05-16 14:41:14,due to congestion caused by late trains ahead,RVL,NJT late train
864488447314153472,2017-05-16 10:31:21,Train service in/out of Penn Station New York is now operating on or close schedule with residual delays to trains already enroute.,https://twitter.com/NJTRANSIT_RVL/status/864488447314153472,2017-05-16 10:31:21,,RVL,
864244522661838850,2017-05-15 18:22:05,"RVL train #5439, the 6:10pm from Westfield is up to 15 min. late, due to late connection.",https://twitter.com/NJTRANSIT_RVL/status/864244522661838850,2017-05-15 18:22:05,due to late connection,RVL,NJT late train
864244273583140864,2017-05-15 18:21:06,RVL train #5743 the 6:42pm from Westfield is up to 20 min. late due to congestion caused by delayed trains ahead.,https://twitter.com/NJTRANSIT_RVL/status/864244273583140864,2017-05-15 18:21:06,due to congestion caused by delayed trains ahead,RVL,NJT late train
864226749101551616,2017-05-15 17:11:28,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/864226749101551616,2017-05-15 17:11:28,due to congestion caused by the sp,RVL,NJT late train
864128109389500417,2017-05-15 10:39:30,"RVL train #5170, the 10:31am from Roselle Park is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/864128109389500417,2017-05-15 10:39:30,due to track maintenance,RVL,
863137714174087169,2017-05-12 17:04:02,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/863137714174087169,2017-05-12 17:04:02,due to congestion caused by the sp,RVL,NJT late train
862779073675894784,2017-05-11 17:18:55,Trains in/out of PSNY is subject to 30 min delays due to congestion caused by the speed restriction ... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/862779073675894784,2017-05-11 17:18:55,due to congestion caused by the speed restriction ,RVL,Amtrak speed limit
862449102453444610,2017-05-10 19:27:44,"RVL train #5743, the 7:17pm from North Branch is up to 10 min. late, due to late connection.",https://twitter.com/NJTRANSIT_RVL/status/862449102453444610,2017-05-10 19:27:44,due to late connection,RVL,NJT late train
862448815860789248,2017-05-10 19:26:35,"RVL train #5447, the 7:18pm from Cranford, is up to 10 min. late due to an earlier late connection.",https://twitter.com/NJTRANSIT_RVL/status/862448815860789248,2017-05-10 19:26:35,due to an earlier late connection,RVL,NJT late train
862417621752348672,2017-05-10 17:22:38,Trains in/out of PS are operating up to 45 min delays due to congest caused by speed restriction for... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/862417621752348672,2017-05-10 17:22:38,due to congest caused by speed restriction for,RVL,Amtrak speed limit
862411739824087041,2017-05-10 16:59:16,NJT trains into/out of NY will experience 45 to 60 min. delays due to an Amtrak switch problem which... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/862411739824087041,2017-05-10 16:59:16,due to an Amtrak switch problem which,RVL,NJT switch problem
862085514219991041,2017-05-09 19:22:58,"RVL train #5447, the7:09pm from Union is up to 15 min. late, due to late connection.",https://twitter.com/NJTRANSIT_RVL/status/862085514219991041,2017-05-09 19:22:58,due to late connection,RVL,NJT late train
862049334124216320,2017-05-09 16:59:12,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/862049334124216320,2017-05-09 16:59:12,due to congestion caused by the sp,RVL,NJT late train
862028711985590272,2017-05-09 15:37:15,"RVL train #5179, the 3:24pm from Westfield is up to 15 min. late due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/862028711985590272,2017-05-09 15:37:15,due to programmed track maintenance,RVL,
862012711743475712,2017-05-09 14:33:40,"RVL train #5127, the 2:23pm from Cranford, is up to 10 min. late due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/862012711743475712,2017-05-09 14:33:40,due to programmed track maintenance,RVL,
861998236684439552,2017-05-09 13:36:09,"RVL train #5175, the 1:25pm from Cranford, is up to 10 min. late due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/861998236684439552,2017-05-09 13:36:09,due to programmed track maintenance,RVL,
861982757957894144,2017-05-09 12:34:39,"RVL train #5123, the 12:20pm from Roselle Park, is up to 15 min. late due to earlier single tracking.",https://twitter.com/NJTRANSIT_RVL/status/861982757957894144,2017-05-09 12:34:39,due to earlier single tracking,RVL,
861953306595340288,2017-05-09 10:37:37,"RVL train #5719, the 10:26from Garwood is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/861953306595340288,2017-05-09 10:37:37,due to track maintenance,RVL,
861745676790747137,2017-05-08 20:52:34,RVL train #5749 the 8:29pm from Raritan is 20 min. late due to earlier congestion.,https://twitter.com/NJTRANSIT_RVL/status/861745676790747137,2017-05-08 20:52:34,due to earlier congestion,RVL,NJT late train
861718592575987717,2017-05-08 19:04:57,"RVL train #5445, the 6:54pm from Garwood, is up to 15 min. late due to following a late train ahead.",https://twitter.com/NJTRANSIT_RVL/status/861718592575987717,2017-05-08 19:04:57,due to following a late train ahead,RVL,NJT late train
861717895327494144,2017-05-08 19:02:10,"RVL train #5743, the 6:42pm from Westfield, is up to 20 min. late due to an earlier late connection.",https://twitter.com/NJTRANSIT_RVL/status/861717895327494144,2017-05-08 19:02:10,due to an earlier late connection,RVL,NJT late train
861705509765865473,2017-05-08 18:12:57,Train service in/out of PSNY is subject to up to 45 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/861705509765865473,2017-05-08 18:12:57,due to congestion caused by the sp,RVL,NJT late train
861681013247946757,2017-05-08 16:35:37,Train service in/out of PSNY is subject to up to 30-minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/861681013247946757,2017-05-08 16:35:37,due to congestion caused by the sp,RVL,NJT late train
861640030015586305,2017-05-08 13:52:46,"RVL train #5176, the 1:49pm Newark Penn Station, is up to 10 min. late due to an earlier mechanical problem.",https://twitter.com/NJTRANSIT_RVL/status/861640030015586305,2017-05-08 13:52:46,due to an earlier mechanical problem,RVL,NJT mechanical problem
861561088709713920,2017-05-08 08:39:05,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/861561088709713920,2017-05-08 08:39:05,due to congestion caused by the sp,RVL,NJT late train
861558485783371777,2017-05-08 08:28:44,"RVL train #5413, the 8:17am from Cranford is up to 15 min. late due to operational issues.",https://twitter.com/NJTRANSIT_RVL/status/861558485783371777,2017-05-08 08:28:44,due to operational issues,RVL,NJT operational issues
861548593777430528,2017-05-08 07:49:26,"RVL train #5718, the 7:39am from Westfield is up to 15 min. late due to a late train ahead.",https://twitter.com/NJTRANSIT_RVL/status/861548593777430528,2017-05-08 07:49:26,due to a late train ahead,RVL,NJT late train
861541914297937920,2017-05-08 07:22:53,"RVL train #5420, the 7:17am from Raritan is CANCELLED due to earlier mechanical problems. Customers may use train #5422 the 7:37am.",https://twitter.com/NJTRANSIT_RVL/status/861541914297937920,2017-05-08 07:22:53,due to earlier mechanical problems,RVL,NJT mechanical problem
861540652454223872,2017-05-08 07:17:52,"RVL train #5416, the 6:55am from Raritan is up to 25 min. late due to an earlier mechanical problem.",https://twitter.com/NJTRANSIT_RVL/status/861540652454223872,2017-05-08 07:17:52,due to an earlier mechanical problem,RVL,NJT mechanical problem
860621839537754112,2017-05-05 18:26:50,"RVL train #5445, the 6:33pm from NPS, is CANCELLED due to a mechanical problem. Customers to train #5447, the 7:00pm from NPS.",https://twitter.com/NJTRANSIT_RVL/status/860621839537754112,2017-05-05 18:26:50,due to a mechanical problem,RVL,NJT mechanical problem
860487881864949760,2017-05-05 09:34:32,"RVL train #5170, the 9:38am from High Bridge is up to 15 min. late due to an earlier mechanical problem.",https://twitter.com/NJTRANSIT_RVL/status/860487881864949760,2017-05-05 09:34:32,due to an earlier mechanical problem,RVL,NJT mechanical problem
860472746974875650,2017-05-05 08:34:24,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/860472746974875650,2017-05-05 08:34:24,due to congestion caused by the sp,RVL,NJT late train
860113118231486464,2017-05-04 08:45:22,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/860113118231486464,2017-05-04 08:45:22,due to congestion caused by the sp,RVL,NJT late train
859896274019123200,2017-05-03 18:23:42,Train svc in/out of PSNY is subject to 20 min delays due to congestion caused by a speed restriction... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/859896274019123200,2017-05-03 18:23:42,due to congestion caused by a speed restriction,RVL,Amtrak speed limit
859827086038638598,2017-05-03 13:48:46,RVL train #5175 the 1:37pm from Netherwood is up to 10 min. late due to earlier congestion.,https://twitter.com/NJTRANSIT_RVL/status/859827086038638598,2017-05-03 13:48:46,due to earlier congestion,RVL,NJT late train
859754464353406976,2017-05-03 09:00:12,Train service in/out of PSNY is subject to up to 30 minute delays due to congestion caused by the sp... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/859754464353406976,2017-05-03 09:00:12,due to congestion caused by the sp,RVL,NJT late train
859470874843414529,2017-05-02 14:13:19,"Train #5127, the 1:47pm from PSNY, is up to 10 min. late due to an earlier operational issue.",https://twitter.com/NJTRANSIT_RVL/status/859470874843414529,2017-05-02 14:13:19,due to an earlier operational issue,RVL,NJT operational issues
859462373232578560,2017-05-02 13:39:32,"RVL train #5176, the 1:28pm from Cranford, is up to 15 min. late due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/859462373232578560,2017-05-02 13:39:32,due to programmed track maintenance,RVL,
859432725161365504,2017-05-02 11:41:43,"RVL train #5132 the 11:34am from Roselle Park is up to 10 min. late, due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/859432725161365504,2017-05-02 11:41:43,due to track maintenance,RVL,
859417126179938305,2017-05-02 10:39:44,"RVL train #5170, the 10:31am from Roselle Park is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/859417126179938305,2017-05-02 10:39:44,due to track maintenance,RVL,
859383686420205568,2017-05-02 08:26:52,"NEC, NJCL and Midtown Direct trains are subject to up to 30 minute delays in and out of Penn Station... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/859383686420205568,2017-05-02 08:26:52,,RVL,
859100595621416960,2017-05-01 13:41:57,RVL train #5176 the 1:28pm from Cranford is up to 15 min. late due to programmed track maintenance.,https://twitter.com/NJTRANSIT_RVL/status/859100595621416960,2017-05-01 13:41:57,due to programmed track maintenance,RVL,
859094260431421440,2017-05-01 13:16:47,"RVL train #5134 the 12:58pm from Secaucus is up to 20 min. late, due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/859094260431421440,2017-05-01 13:16:47,due to track maintenance,RVL,
859069905475440640,2017-05-01 11:40:00,"RVL train #5132 the 11:28am from Cranford is up to 15 min. late, due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/859069905475440640,2017-05-01 11:40:00,due to track maintenance,RVL,
858410105242611715,2017-04-29 15:58:12,"RVL train #5525 the 2:55pm from Cranford is up to 60 min. late, due to Conrail track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/858410105242611715,2017-04-29 15:58:12,due to Conrail track maintenance,RVL,
858326028330074112,2017-04-29 10:24:06,"RVL train #5515 the 9:55am from Cranford is up to 25 min. late, due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/858326028330074112,2017-04-29 10:24:06,due to track maintenance,RVL,
858114463987372033,2017-04-28 20:23:25,"RVL train #5749, the 8:04pm from Netherwood is up to 20 min. late, due to congestion caused by an earlier disabled train at South Orange.",https://twitter.com/NJTRANSIT_RVL/status/858114463987372033,2017-04-28 20:23:25,due to congestion caused by an earlier disabled train at South Orange,RVL,NJT late train
858101841493708800,2017-04-28 19:33:16,"RVL train 5447, the 7:09pm from Union is up to 25 min. late, due to congestion caused by an earlier disabled train at South Orange.",https://twitter.com/NJTRANSIT_RVL/status/858101841493708800,2017-04-28 19:33:16,due to congestion caused by an earlier disabled train at South Orange,RVL,NJT late train
858097628525080576,2017-04-28 19:16:31,"RVL train 5447, the 7:01pm from NPS is being delayed, due to congestion from late trains ahead. An date will follow",https://twitter.com/NJTRANSIT_RVL/status/858097628525080576,2017-04-28 19:16:31,due to congestion from late trains ahead,RVL,NJT late train
858088095161491456,2017-04-28 18:38:39,"NEC, NJCL, RVL and MidTown Direct line trains are subject to up to 20 minute delays due to congestio... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/858088095161491456,2017-04-28 18:38:39,due to congestio,RVL,
